date,Score 1,Score 2,Score 3,Score 4,Score 5,Overall,Data
12/19/2018,31.42848808,50.4234188,21.20478036,59.09425216,91.18055556,50.66629899,SO2
12/20/2018,28.7812231,57.19325393,17.82945736,53.50465105,76.66666667,46.79505042,SO2
12/21/2018,28.17102715,50.30296791,15.98837209,50.71659414,76.38888889,44.31357004,SO2
12/22/2018,28.74612964,43.93163208,17.05426357,49.86412628,86.2745098,45.17413227,SO2
12/23/2018,28.44118645,47.92310863,17.4499354,55.64522056,83.37191358,46.56627292,SO2
12/24/2018,33.50807984,45.53961284,20.29231266,59.91687911,91.8494152,50.22125993,SO2
12/25/2018,33.1053473,47.30750969,20.13888889,59.10746381,91.15497076,50.16283609,SO2
12/26/2018,23.38465573,64.93778977,16.89276486,56.50849148,80.70987654,48.48671568,SO2
12/27/2018,29.84036227,53.66889873,17.26421189,56.37691197,82.4845679,47.92699055,SO2
12/28/2018,24.88048677,44.57545706,13.95348837,42.79254038,80,41.24039452,SO2
12/29/2018,26.07166307,42.6840736,14.1876615,41.51930195,81.34259259,41.16105854,SO2
12/30/2018,29.20526067,45.96337271,15.68152455,44.28240789,84.28819444,43.88415205,SO2
12/31/2018,26.04361639,50.89555862,14.56718346,52.31682663,78.29861111,44.42435924,SO2
